X,Y,fid,stopabbr,stopname,city,county,stopabbr_j,uta_stopid,latitude,longitude,avgboard,avgalight,route,mode,zipcode,avgboard2,avgalight2
-111.885731,40.749875,1371,126724,900 S / 200 E (WB),Salt Lake City,Salt Lake,126724,126724,40.749875,-111.885731,23,35,9,Bus,84111,22.9,35.29
-111.888426,40.763851,1372,126728,State St / 250 S (SB),Salt Lake City,Salt Lake,126728,126728,40.763851,-111.888426,94,70,"200, 4, 451, 455, 470, 472, 473",Bus,84111,93.71,69.61
-111.888422,40.7600100000001,1373,126729,State St / 400 S (SB),Salt Lake City,Salt Lake,126729,126729,40.76001,-111.888422,84,92,"200, 451, 470, 472",Bus,84111,83.52,92.12
-111.888039,40.758249,1375,126738,State St @ 503 S,Salt Lake City,Salt Lake,126738,126738,40.758249,-111.888039,11,44,200,Bus,84111,11.48,44.36
-111.845241,40.7531230000001,1376,126740,Guardsman Way / 700 S (NB),Salt Lake City,Salt Lake,126740,126740,40.753123,-111.845241,2,9,"17, 9",Bus,84108,2.21,8.71
-111.842117,40.7249890000001,1377,126741,1700 E @ 2126 S,Salt Lake City,Salt Lake,126741,126741,40.724989,-111.842117,3,4,223,Bus,84106,2.98,4.38
-111.842077,40.725308,1378,126743,1700 E @ 2107 S,Salt Lake City,Salt Lake,126743,126743,40.725308,-111.842077,2,2,223,Bus,84106,2.01,1.85
-111.833559,40.7546510000001,1379,127002,Foothill Dr / Wakara Way (SB),Salt Lake City,Salt Lake,127002,127002,40.754651,-111.833559,68,109,"21, 4",Bus,84108,68.39,108.71
-111.834549,40.7506900000001,1380,127006,University Village West (EB),Salt Lake City,Salt Lake,127006,127006,40.75069,-111.834549,1,0,223,Bus,84108,0.87,0.15
-111.829702,40.750681,1381,127007,Sunnyside Ave @ 2134 E,Salt Lake City,Salt Lake,127007,127007,40.750681,-111.829702,2,0,223,Bus,84108,1.54,0.36
-111.826559,40.751272,1382,127015,Arapeen Dr / Sunnyside Ave (NB),Salt Lake City,Salt Lake,127015,127015,40.751272,-111.826559,5,1,223,Bus,84108,5.15,0.93
-111.826551,40.753432,1383,127016,Arapeen Dr / Komas Dr (NB),Salt Lake City,Salt Lake,127016,127016,40.753432,-111.826551,3,1,223,Bus,84108,3.09,1.13
-111.826562,40.7553080000001,1384,127017,Arapeen Dr / Chipeta Way (NB),Salt Lake City,Salt Lake,127017,127017,40.755308,-111.826562,0,0,223,Bus,84108,0.26,0.15
-111.824513,40.756808,1385,127018,Chipeta Way / Colorow Way (NB),Salt Lake City,Salt Lake,127018,127018,40.756808,-111.824513,38,29,"223, 455, 473",Bus,84108,38.13,28.59
-111.824314,40.759034,1386,127019,Chipeta Way / Tabby Ln (SB),Salt Lake City,Salt Lake,127019,127019,40.759034,-111.824314,2,7,223,Bus,84108,1.7,6.65
-111.825719,40.7608010000001,1387,127020,Chipeta Way / 450 S (NB),Salt Lake City,Salt Lake,127020,127020,40.760801,-111.825719,1,5,"223, 455, 473",Bus,84108,1.44,5.46
-111.827046,40.7612930000001,1388,127021,Wakara Way / Chipeta Way (WB),Salt Lake City,Salt Lake,127021,127021,40.761293,-111.827046,22,33,"223, 455, 473",Bus,84108,21.77,32.67
-111.828726,40.7595210000001,1389,127023,Wakara Way / 400 S (WB),Salt Lake City,Salt Lake,127023,127023,40.759521,-111.828726,19,14,"223, 455, 473",Bus,84108,18.58,13.96
-111.830588,40.7576510000001,1390,127024,Wakara Way / Arapeen Dr (WB),Salt Lake City,Salt Lake,127024,127024,40.757651,-111.830588,19,2,"223, 455, 473",Bus,84108,19.14,1.8
-111.831842,40.7562060000001,1391,127026,Wakara Way / Komas Dr (EB),Salt Lake City,Salt Lake,127026,127026,40.756206,-111.831842,1,6,"223, 455",Bus,84108,1.44,5.98
-111.830904,40.7561220000001,1392,127027,Komas Dr @ 542 S,Salt Lake City,Salt Lake,127027,127027,40.756122,-111.830904,38,48,"455, 473",Bus,84108,38.44,47.5
-111.829258,40.755031,1393,127028,Komas Dr @ 650 S,Salt Lake City,Salt Lake,127028,127028,40.755031,-111.829258,2,7,"455, 473",Bus,84108,2.47,7.26
-111.826774,40.7536830000001,1394,127029,Arapeen Dr / Komas Dr (SB),Salt Lake City,Salt Lake,127029,127029,40.753683,-111.826774,2,5,223,Bus,84108,1.75,5.26
-111.826781,40.7522970000001,1395,127030,University Village East (SB),Salt Lake City,Salt Lake,127030,127030,40.752297,-111.826781,0,2,223,Bus,84108,0.05,2.11
-111.826784,40.7510990000001,1396,127031,Arapeen Dr / 800 S (SB),Salt Lake City,Salt Lake,127031,127031,40.751099,-111.826784,0,5,223,Bus,84107,0.41,5.46
-111.830409,40.7574770000001,1397,127034,Wakara Way / Arapeen Dr (EB),Salt Lake City,Salt Lake,127034,127034,40.757477,-111.830409,1,11,223,Bus,84108,0.98,10.61
-111.828551,40.7593150000001,1398,127035,Wakara Way / 400 S (EB),Salt Lake City,Salt Lake,127035,127035,40.759315,-111.828551,0,4,223,Bus,84108,0.31,3.92
-111.826774,40.7612080000001,1399,127037,Wakara Way / Chipeta Dr (EB),Salt Lake City,Salt Lake,127037,127037,40.761208,-111.826774,2,11,223,Bus,84108,1.8,10.97
-111.825519,40.7602830000001,1400,127038,Chipeta Way / 450 S (SB),Salt Lake City,Salt Lake,127038,127038,40.760283,-111.825519,0,0,223,Bus,84108,0.1,0.46
-111.824292,40.759351,1401,127039,Chipeta Way / Tabby Ln (NB),Salt Lake City,Salt Lake,127039,127039,40.759351,-111.824292,13,13,"223, 455, 473",Bus,84108,13.28,13.45
-111.824914,40.756785,1402,127040,Chipeta Way / Colorow Way (SB),Salt Lake City,Salt Lake,127040,127040,40.756785,-111.824914,5,18,223,Bus,84108,4.63,17.98
-111.836608,40.749919,1403,127042,1900 E @ 886 S,Salt Lake City,Salt Lake,127042,127042,40.749919,-111.836608,0,1,223,Bus,84108,0.41,0.88
-111.836584,40.747959,1404,127043,1900 E @ 986 S,Salt Lake City,Salt Lake,127043,127043,40.747959,-111.836584,0,1,223,Bus,84108,0.46,0.52
-111.83658,40.746176,1405,127044,1900 E @ 1058 S,Salt Lake City,Salt Lake,127044,127044,40.746176,-111.83658,0,1,223,Bus,84108,0.05,0.82
-111.836584,40.743498,1406,127045,1900 E @ 1150 S,Salt Lake City,Salt Lake,127045,127045,40.743498,-111.836584,0,1,223,Bus,84108,0.15,0.77
-111.836582,40.742199,1407,127046,1900 E @ 1218 S,Salt Lake City,Salt Lake,127046,127046,40.742199,-111.836582,0,1,223,Bus,84108,0.21,0.82
-111.837276,40.72544,1408,127060,2100 S / 1900 E (EB),Salt Lake City,Salt Lake,127060,127060,40.72544,-111.837276,18,7,21,Bus,84106,18.47,7.01
-111.832363,40.7561670000001,1409,127063,Wakara Way / Komas Dr (WB),Salt Lake City,Salt Lake,127063,127063,40.756167,-111.832363,44,11,"223, 455, 473",Bus,84108,43.59,11.33
-111.835182,40.7565060000001,1410,127068,Foothill Dr / Mario Capecchi (SB),Salt Lake City,Salt Lake,127068,127068,40.756506,-111.835182,12,10,"21, 4",Bus,84113,11.68,10.25
-111.836468,40.7420660000001,1411,127073,1900 E @ 1295 S,Salt Lake City,Salt Lake,127073,127073,40.742066,-111.836468,1,0,223,Bus,84108,1.39,0.26
-111.830757,40.7488910000001,1412,127074,Foothill Dr / Hubbard Ave (SB),Salt Lake City,Salt Lake,127074,127074,40.748891,-111.830757,8,11,"21, 4",Bus,84108,8.18,11.23
-111.836474,40.7459430000001,1413,127075,1900 E @ 1061 S,Salt Lake City,Salt Lake,127075,127075,40.745943,-111.836474,0,0,223,Bus,84108,0.46,0.21
-111.836469,40.7476540000001,1414,127076,1900 E @ 991 S,Salt Lake City,Salt Lake,127076,127076,40.747654,-111.836469,0,0,223,Bus,84108,0.15,0.05
-111.836469,40.7496410000001,1415,127077,1900 E @ 901 S,Salt Lake City,Salt Lake,127077,127077,40.749641,-111.836469,2,0,223,Bus,84108,1.9,0.26
-111.827813,40.7420020000001,1418,127087,Foothill Dr @ 1250 S,Salt Lake City,Salt Lake,127087,127087,40.7424,-111.828038,3,13,4,Bus,84108,3.09,12.52
-111.824657,40.7383840000001,1420,127089,Foothill Dr @ 1458 S,Salt Lake City,Salt Lake,127089,127089,40.738041,-111.824361,3,16,4,Bus,84108,2.73,16.49
-111.823082,40.736546,1421,127090,Foothill Dr @ 1520 S,Salt Lake City,Salt Lake,127090,127090,40.736546,-111.823082,0,1,4,Bus,84108,0.26,1.39
-111.82028,40.733301,1422,127091,Foothill Dr @ 1720 S,Salt Lake City,Salt Lake,127091,127091,40.733161,-111.820167,2,26,4,Bus,84108,2.01,25.97
-111.815339,40.726275,1423,127093,Foothill Dr @ 2050 S,Salt Lake City,Salt Lake,127093,127093,40.726647,-111.815593,1,14,4,Bus,84108,1.08,13.55
-111.812026,40.721484,1425,127097,Foothill Dr @ 2278 S,Salt Lake City,Salt Lake,127097,127097,40.721905,-111.812322,6,35,4,Bus,84109,5.71,35.34
-111.812233,40.722289,1427,127099,Foothill Dr @ 2245 S,Salt Lake City,Salt Lake,127099,127099,40.722114,-111.812153,32,7,4,Bus,84109,31.54,7.26
-111.814249,40.7252140000001,1428,127101,Foothill Dr @ 2135 S,Salt Lake City,Salt Lake,127101,127101,40.725364,-111.814443,12,4,4,Bus,84109,11.68,3.61
-111.818246,40.731095,1431,127104,Foothill Dr @ 1825 S,Salt Lake City,Salt Lake,127104,127104,40.731095,-111.818246,4,1,4,Bus,84108,4.12,0.93
-111.819747,40.7331110000001,1432,127105,Foothill Dr @ 1707 S,Salt Lake City,Salt Lake,127105,127105,40.733246,-111.819927,25,3,4,Bus,84108,24.85,2.58
-111.822948,40.736765,1433,127106,Foothill Dr @ 1527 S,Salt Lake City,Salt Lake,127106,127106,40.736765,-111.822948,8,1,4,Bus,84108,8.34,0.93
-111.824604,40.73877,1434,127107,Foothill Dr @ 1445 S,Salt Lake City,Salt Lake,127107,127107,40.738358,-111.824329,8,3,4,Bus,84108,7.51,2.63
-111.826783,40.7412810000001,1435,127108,Foothill Dr @ 1325 S,Salt Lake City,Salt Lake,127108,127108,40.741408,-111.826945,15,4,4,Bus,84108,15.13,4.28
-111.830456,40.7478070000001,1437,127110,Foothill Dr / Michigan Ave (NB),Salt Lake City,Salt Lake,127110,127110,40.747807,-111.830456,2,4,"21, 4",Bus,84108,1.65,3.61
-111.846792,40.7605150000001,1438,127117,U Social Work Building (WB),Salt Lake City,Salt Lake,127117,127117,40.760515,-111.846792,154,53,"213, 4, 455, 473",Bus,84112,154.12,52.55
-111.834941,40.7599220000001,1439,127125,Mario Capecchi / Research Rd (SB),Salt Lake City,Salt Lake,127125,127125,40.759922,-111.834941,10,14,"21, 223, 455",Bus,84112,10.5,14.32
-111.833925,40.755659,1440,127127,Foothill Dr / Wakara Way (NB),Salt Lake City,Salt Lake,127127,127127,40.755659,-111.833925,105,77,"21, 223, 4, 455",Bus,84113,105.18,77.33
-111.834827,40.758448,1441,127128,Mario Capecchi Dr / Pollock Rd (NB),Salt Lake City,Salt Lake,127128,127128,40.758448,-111.834827,5,4,"21, 223, 455",Bus,84113,4.84,3.66
-111.834688,40.759914,1442,127129,Mario Capecchi / Research Rd (NB),Salt Lake City,Salt Lake,127129,127129,40.759914,-111.834688,11,3,"21, 223, 455",Bus,84113,11.32,2.68
-111.835721,40.7631200000001,1443,127130,Mario Capecchi / South Campus (NB),Salt Lake City,Salt Lake,127130,127130,40.76312,-111.835721,15,99,"17, 21, 213, 223, 9",Bus,84113,15.49,98.92
-111.837144,40.768715,1444,127131,Mario Capecchi Dr / 1900 E (NB),Salt Lake City,Salt Lake,127131,127131,40.768715,-111.837144,17,114,"17, 21, 213, 223, 9",Bus,84113,16.67,113.66
-111.842261,40.770267,1445,127132,Wasatch Dr / Exploration Way (NB),Salt Lake City,Salt Lake,127132,127132,40.770267,-111.842261,0,0,473,Bus,84112,0,0.36
-111.830748,40.728125,1446,127139,2100 E / Hollywood Ave (NB),Salt Lake City,Salt Lake,127139,127139,40.728125,-111.830748,47,23,21,Bus,84108,46.88,23.03
-111.830731,40.731167,1447,127141,2100 E / Wilson Ave (NB),Salt Lake City,Salt Lake,127141,127141,40.731167,-111.830731,13,7,21,Bus,84108,12.97,7.01
-111.830719,40.7333810000001,1448,127142,2100 E / 1700 S (NB),Salt Lake City,Salt Lake,127142,127142,40.733381,-111.830719,15,5,21,Bus,84108,15.33,5.05
-111.830707,40.735912,1449,127143,2100 E / Bryan Ave (NB),Salt Lake City,Salt Lake,127143,127143,40.735912,-111.830707,22,7,21,Bus,84108,22.38,6.65
-111.830703,40.739047,1450,127145,2100 E / St. Mary's Dr (NB),Salt Lake City,Salt Lake,127145,127145,40.739047,-111.830703,13,6,21,Bus,84108,12.76,6.39
-111.830869,40.741794,1451,127146,2100 E / 1300 S (SB),Salt Lake City,Salt Lake,127146,127146,40.741794,-111.830869,15,26,21,Bus,84108,14.51,25.86
-111.830881,40.7386030000001,1452,127147,2100 E / St. Mary's Dr (SB),Salt Lake City,Salt Lake,127147,127147,40.738603,-111.830881,9,18,21,Bus,84108,9.01,18.34
-111.830884,40.735481,1453,127149,2100 E / Bryan Ave (SB),Salt Lake City,Salt Lake,127149,127149,40.735481,-111.830884,5,16,21,Bus,84108,5.2,16.33
-111.830871,40.733774,1454,127150,2100 E / 1700 S (SB),Salt Lake City,Salt Lake,127150,127150,40.733774,-111.830871,3,16,21,Bus,84108,2.52,15.92
-111.830884,40.7310410000001,1455,127151,2100 E / Wilson Ave (SB),Salt Lake City,Salt Lake,127151,127151,40.731041,-111.830884,6,12,21,Bus,84108,6.12,11.75
-111.830904,40.7282530000001,1456,127153,2100 E / Hollywood Ave (SB),Salt Lake City,Salt Lake,127153,127153,40.728253,-111.830904,19,41,21,Bus,84108,18.83,41.22
-111.836449,40.735283,1457,127164,1900 E @ 1575 S,Salt Lake City,Salt Lake,127164,127164,40.735283,-111.836449,1,1,223,Bus,84108,1.49,1.44
-111.836577,40.7402480000001,1458,127165,1900 E @ 1352 S,Salt Lake City,Salt Lake,127165,127165,40.740248,-111.836577,0,1,223,Bus,84108,0,0.57
-111.836554,40.735774,1459,127166,1900 E @ 1558 S,Salt Lake City,Salt Lake,127166,127166,40.735774,-111.836554,1,1,223,Bus,84108,1.49,1.34
-111.836541,40.7339210000001,1460,127167,1900 E @ 1632 S,Salt Lake City,Salt Lake,127167,127167,40.733921,-111.836541,0,1,223,Bus,84108,0.15,1.19
-111.834133,40.7254320000001,1461,127213,2100 S / 2000 E (EB),Salt Lake City,Salt Lake,127213,127213,40.725432,-111.834133,11,14,21,Bus,84109,11.01,13.55
-111.830935,40.7258780000001,1462,127220,2100 E / 2100 S (SB),Salt Lake City,Salt Lake,127220,127220,40.725878,-111.830935,28,17,21,Bus,84109,27.58,17.16
-111.837085,40.725578,1463,127221,2100 S / 1900 E (WB),Salt Lake City,Salt Lake,127221,127221,40.725578,-111.837085,17,23,21,Bus,84106,16.78,22.57
-111.830682,40.7421000000001,1464,127224,2100 E / 1300 S (NB),Salt Lake City,Salt Lake,127224,127224,40.7421,-111.830682,21,17,21,Bus,84108,21,16.8
-111.830605,40.744424,1465,127225,2100 E / Laird Ave (NB),Salt Lake City,Salt Lake,127225,127225,40.744424,-111.830605,21,8,21,Bus,84108,21.36,8.09
-111.83082,40.7439440000001,1466,127226,2100 E / Laird Ave (SB),Salt Lake City,Salt Lake,127226,127226,40.743944,-111.83082,7,25,21,Bus,84108,7.2,25.04
-111.836467,40.7444780000001,1467,127237,1900 E @ 1119 S,Salt Lake City,Salt Lake,127237,127237,40.744478,-111.836467,1,0,223,Bus,84108,1.29,0.05
-111.834602,40.750887,1468,127245,University Village West (WB),Salt Lake City,Salt Lake,127245,127245,40.750887,-111.834602,1,1,223,Bus,84108,0.62,1.03
-111.818371,40.7308170000001,1470,127250,Foothill Dr @ 1810 S,Salt Lake City,Salt Lake,127250,127250,40.730817,-111.818371,1,4,4,Bus,84108,1.49,4.07
-111.839059,40.7701730000001,1471,127256,U Medical Center Station (NB),Salt Lake City,Salt Lake,127256,127256,40.770173,-111.839059,29,227,"17, 21, 213, 223, 9",Bus,84113,28.97,227.21
-111.839202,40.7700080000001,1472,127257,U Medical Center Station (SB),Salt Lake City,Salt Lake,127257,127257,40.770008,-111.839202,303,90,"17, 21, 213, 223, 473, 9",Bus,84112,303.15,90.06
-111.836586,40.7381310000001,1473,127746,1900 E @ 1450 S,Salt Lake City,Salt Lake,127746,127746,40.738131,-111.836586,1,1,223,Bus,84108,0.62,0.93
-111.836458,40.7381980000001,1474,127747,1900 E @ 1435 S,Salt Lake City,Salt Lake,127747,127747,40.738198,-111.836458,1,0,223,Bus,84108,1.44,0.05
-112.100059,40.7111560000001,1475,132003,Magna Main St / 8700 W (WB),Magna,Salt Lake,132003,132003,40.711156,-112.100059,10,10,35,Bus,84044,10.24,10.15
-112.101634,40.7111310000001,1476,132004,Magna Main St / 8800 W (WB),Magna,Salt Lake,132004,132004,40.711131,-112.101634,11,14,35,Bus,84044,11.17,13.7
-112.106928,40.711031,1477,132007,Magna Main St / 9040 W (WB),Magna,Salt Lake,132007,132007,40.711031,-112.106928,15,14,35,Bus,84044,15.13,14.01
-112.109524,40.7106410000001,1478,132009,9150 W / Magna Main St (SB),Magna,Salt Lake,132009,132009,40.710641,-112.109524,12,14,35,Bus,84044,12.45,13.7
-112.109442,40.7070140000001,1479,132011,9150 W / 2900 S (SB),Magna,Salt Lake,132011,132011,40.707014,-112.109442,3,4,35,Bus,84044,3.09,3.76
-112.109452,40.7059080000001,1480,132012,9150 W / 3000 S (SB),Magna,Salt Lake,132012,132012,40.705766,-112.109419,4,5,35,Bus,84044,3.81,4.59
-112.108414,40.703716,1481,132014,3100 S / 9100 W (EB),Magna,Salt Lake,132014,132014,40.703716,-112.108414,21,22,35,Bus,84044,20.79,21.79
-112.104799,40.7036870000001,1482,132016,3100 S / 8950 W (EB),Magna,Salt Lake,132016,132016,40.703687,-112.104799,9,9,35,Bus,84044,9.31,9.43
-112.101576,40.703698,1483,132018,3100 S / 8800 W (EB),Magna,Salt Lake,132018,132018,40.703698,-112.101576,13,8,35,Bus,84044,13.23,7.63
-112.099129,40.703671,1484,132019,3100 S / Cyprus Ln (EB),Magna,Salt Lake,132019,132019,40.703671,-112.099129,2,4,35,Bus,84044,2.42,4.33
-112.097474,40.7036870000001,1485,132020,3100 S / 8620 W (EB),Magna,Salt Lake,132020,132020,40.703687,-112.097474,28,23,35,Bus,84044,28.35,23.49
-112.091921,40.7020180000001,1486,133002,8400 W / Aleen Ave (SB),Magna,Salt Lake,133002,133002,40.702018,-112.091921,2,1,35,Bus,84044,1.54,0.82
-112.091941,40.700909,1487,133003,8400 W / Myron Ave (SB),Magna,Salt Lake,133003,133003,40.700909,-112.091941,2,2,35,Bus,84044,2.37,1.6
-112.091754,40.7022610000001,1488,133005,8400 W / Aleen Ave (NB),Magna,Salt Lake,133005,133005,40.702261,-112.091754,1,3,35,Bus,84044,0.51,3.09
-112.091691,40.6976480000001,1489,133022,8400 W / 3410 S (NB),Magna,Salt Lake,133022,133022,40.697648,-112.091691,2,3,35,Bus,84044,1.65,2.83
-112.091749,40.7006390000001,1490,133023,8400 W / Myron Ave (NB),Magna,Salt Lake,133023,133023,40.700639,-112.091749,1,4,35,Bus,84044,1.03,3.61
-112.091721,40.705946,1491,133025,8400 W / Robin St (NB),Magna,Salt Lake,133025,133025,40.705946,-112.091721,11,10,35,Bus,84044,10.76,9.94
-112.091721,40.707521,1492,133026,8400 W / 2910 S (NB),Magna,Salt Lake,133026,133026,40.707521,-112.091721,5,6,35,Bus,84044,4.63,5.62
-112.091731,40.7089110000001,1493,133027,8400 W / Western Dr (NB),Magna,Salt Lake,133027,133027,40.708911,-112.091731,3,7,35,Bus,84044,2.78,6.85
-112.087858,40.6963630000001,1494,133030,3500 S / Oquirlane St (EB),Magna,Salt Lake,133030,133030,40.696363,-112.087858,9,1,35,Bus,84044,9.11,1.34
-112.080022,40.696405,1495,133042,3500 S / Toolson Dr (EB),Magna,Salt Lake,133042,133042,40.696405,-112.080022,1,2,35,Bus,84044,1.13,1.8
-112.075355,40.6963710000001,1496,133043,3500 S / Montclair St (EB),Magna,Salt Lake,133043,133043,40.696371,-112.075355,18,12,35,Bus,84044,18.32,11.75
-112.073558,40.696376,1497,133044,3500 S / Wing Pointe Dr (EB),Magna,Salt Lake,133044,133044,40.696376,-112.073558,7,1,35,Bus,84044,7.2,1.39
-112.068894,40.6963940000001,1498,133046,3500 S / Centennial Rd (EB),Magna,Salt Lake,133046,133046,40.696394,-112.068894,6,8,35,Bus,84044,5.71,7.68
-112.064376,40.6964120000001,1500,133048,3500 S / 7200 W (EB),Magna,Salt Lake,133048,133048,40.696412,-112.064376,83,26,35,Bus,84044,83.06,26.07
-112.059823,40.696424,1501,133049,3500 S / Callao Dr (EB),West Valley City,Salt Lake,133049,133049,40.696424,-112.059823,17,2,35,Bus,84128,16.52,2.47
-112.056631,40.6964520000001,1502,133050,3500 S / Royal Scott Dr (EB),West Valley City,Salt Lake,133050,133050,40.696452,-112.056631,13,4,35,Bus,84128,13.33,3.71
-112.053349,40.696428,1503,133051,3500 S / 6800 W (EB),West Valley City,Salt Lake,133051,133051,40.696428,-112.053349,16,5,35,Bus,84128,15.85,5.26
-112.047908,40.696466,1504,133052,3500 S / 6555 W (EB),West Valley City,Salt Lake,133052,133052,40.696466,-112.047908,13,2,35,Bus,84128,12.92,1.91
-112.045255,40.696599,1505,133054,3500 S / 6400 W (WB),West Valley City,Salt Lake,133054,133054,40.696599,-112.045255,8,47,35,Bus,84128,8.49,46.83
-112.053202,40.6966330000001,1506,133056,3500 S / 6800 W (WB),West Valley City,Salt Lake,133056,133056,40.696633,-112.053202,5,11,35,Bus,84128,5.3,11.08
-112.059783,40.6965870000001,1507,133058,3500 S / Callao Dr (WB),West Valley City,Salt Lake,133058,133058,40.696587,-112.059783,4,14,35,Bus,84128,3.81,14.12
-112.068311,40.6965730000001,1509,133061,3500 S / Centennial Rd (WB),Magna,Salt Lake,133061,133061,40.696573,-112.068311,6,12,35,Bus,84044,6.12,12.42
-112.072471,40.696562,1510,133063,3500 S / Wing Pointe Dr (WB),Magna,Salt Lake,133063,133063,40.696562,-112.072471,3,10,35,Bus,84044,3.14,9.84
-112.086478,40.6965500000001,1511,133068,3500 S / 8150 W (WB),Magna,Salt Lake,133068,133068,40.69655,-112.086478,3,24,35,Bus,84044,2.78,23.55
-112.088141,40.6966110000001,1512,133069,3500 S / Oquirlane St (WB),Magna,Salt Lake,133069,133069,40.696611,-112.088141,2,10,35,Bus,84044,1.9,9.53
-112.092109,40.7036610000001,1513,133099,3100 S / 8400 W (EB),Magna,Salt Lake,133099,133099,40.703661,-112.092109,12,2,35,Bus,84044,12.5,2.27
-112.050957,40.696603,1514,133100,3500 S / Celebration Dr (WB),West Valley City,Salt Lake,133100,133100,40.696603,-112.050957,3,11,35,Bus,84128,2.52,11.33
-112.091736,40.7046350000001,1515,133102,8400 W / 3100 S (NB),Magna,Salt Lake,133102,133102,40.704635,-112.091736,8,8,35,Bus,84044,7.67,8.45
-112.085577,40.6963720000001,1516,133115,3500 S / 8150 W (EB),Magna,Salt Lake,133115,133115,40.696372,-112.085577,10,4,35,Bus,84044,9.62,3.81
-112.005847,40.703451,1517,134006,4800 W @ 3120 S,West Valley City,Salt Lake,134006,134006,40.703451,-112.005847,1,2,248,Bus,84120,0.57,2.42
-112.005839,40.7024870000001,1518,134007,4800 W @ 3180 S,West Valley City,Salt Lake,134007,134007,40.702487,-112.005839,1,0,248,Bus,84120,0.62,0.36
